gender,age,job_type,user_id
F,40,Health,8984
M,64,Unemployed,8985
F,41,Health,8986
M,38,IT,8987
Other,58,Education,8988
M,33,Finance,8989
F,42,Finance,8990
M,43,Student,8991
M,62,Health,8992
M,26,IT,8993
M,56,Education,8994
M,50,Finance,8995
M,18,Student,8996
F,22,Unemployed,8997
M,26,Finance,8998
M,61,Education,8999
F,45,IT,9000
F,62,IT,9001
F,45,Education,9002
M,57,Unemployed,9003
M,32,Education,9004
F,23,Finance,9005
F,44,Education,9006
M,29,Unemployed,9007
F,38,Education,9008
F,55,Health,9009
F,55,Education,9010
F,57,Education,9011
F,32,IT,9012
F,35,Finance,9013
M,55,Education,9014
M,38,Education,9015
F,34,Health,9016
M,58,Student,9017
Other,35,Unemployed,9018
F,54,Unemployed,9019
M,55,Unemployed,9020
M,29,IT,9021
F,28,Student,9022
M,18,Education,9023
M,38,Student,9024
F,36,Student,9025
F,63,IT,9026
F,40,Unemployed,9027
M,44,Education,9028
M,56,Student,9029
F,29,Education,9030
M,63,Education,9031
M,45,IT,9032
F,48,Unemployed,9033
M,49,Finance,9034
F,37,Unemployed,9035
F,57,Finance,9036
M,39,Finance,9037
M,62,Education,9038
F,30,IT,9039
F,33,Student,9040
M,19,Health,9041
F,31,Unemployed,9042
F,51,Unemployed,9043
M,25,Education,9044
F,53,Unemployed,9045
M,38,Finance,9046
F,63,Student,9047
M,60,IT,9048
M,63,Unemployed,9049
F,61,Finance,9050
M,37,Student,9051
M,50,Student,9052
F,24,Student,9053
F,26,IT,9054
M,19,Student,9055
F,34,Finance,9056
M,62,Finance,9057
M,59,Health,9058
F,34,Health,9059
F,64,Education,9060
F,47,Finance,9061
F,23,Education,9062
M,26,Finance,9063
M,23,Student,9064
F,30,IT,9065
F,47,Unemployed,9066
F,53,IT,9067
Other,19,IT,9068
M,53,Unemployed,9069
F,25,Student,9070
F,62,Finance,9071
M,59,Student,9072
M,26,Student,9073
M,18,IT,9074
F,30,Student,9075
M,49,Education,9076
M,60,Student,9077
F,48,Education,9078
F,31,Health,9079
Other,64,Health,9080
M,31,Student,9081
F,65,IT,9082
M,36,Finance,9083
Other,26,Student,9084
F,54,Health,9085
M,60,Education,9086
M,45,Unemployed,9087
F,35,Health,9088
M,42,Unemployed,9089
M,21,Unemployed,9090
F,56,Education,9091
F,43,Finance,9092
Other,25,Health,9093
F,33,Education,9094
M,37,Health,9095
M,32,Health,9096
F,24,Health,9097
M,34,Finance,9098
F,39,Education,9099
F,35,Unemployed,9100
M,54,Student,9101
F,33,IT,9102
Other,22,Health,9103
F,19,IT,9104
M,45,Student,9105
M,58,Finance,9106
M,58,IT,9107
M,60,Education,9108
F,18,Health,9109
M,25,Unemployed,9110
M,45,Finance,9111
F,39,Student,9112
F,58,IT,9113
M,27,Student,9114
F,64,Unemployed,9115
F,64,Education,9116
F,59,IT,9117
F,63,Student,9118
M,43,Unemployed,9119
F,27,Finance,9120
M,34,IT,9121
M,31,Unemployed,9122
M,19,Health,9123
Other,44,Student,9124
F,24,IT,9125
Other,39,Education,9126
F,40,IT,9127
M,24,Student,9128
M,26,Unemployed,9129
M,44,IT,9130
F,41,Education,9131
M,46,Education,9132
F,34,Finance,9133
F,37,IT,9134
F,60,Unemployed,9135
M,45,Finance,9136
M,57,Unemployed,9137
F,23,Health,9138
F,58,Unemployed,9139
F,30,IT,9140
M,56,Health,9141
M,39,IT,9142
M,51,IT,9143
F,62,Unemployed,9144
Other,35,Health,9145
F,41,Unemployed,9146
M,59,Finance,9147
M,19,Student,9148
F,44,Student,9149
M,31,Education,9150
M,45,Health,9151
F,45,Unemployed,9152
F,42,Student,9153
M,43,Education,9154
M,20,Unemployed,9155
F,65,Finance,9156
M,22,Unemployed,9157
Other,36,Unemployed,9158
F,56,IT,9159
F,63,Unemployed,9160
M,52,Education,9161
M,33,Student,9162
M,57,IT,9163
M,64,Health,9164
F,56,Unemployed,9165
M,44,Health,9166
Other,58,Health,9167
Other,31,IT,9168
F,42,Health,9169
F,64,Student,9170
M,32,Unemployed,9171
M,59,Education,9172
M,37,Education,9173
M,41,Finance,9174
M,45,Finance,9175
F,44,IT,9176
F,57,Student,9177
F,18,Education,9178
F,24,Health,9179
F,26,Education,9180
M,22,Unemployed,9181
F,42,Student,9182
F,28,Student,9183
F,34,IT,9184
M,54,Unemployed,9185
F,44,Health,9186
M,37,Health,9187
F,50,Education,9188
M,59,Student,9189
F,49,Education,9190
F,25,Education,9191
M,57,IT,9192
M,36,Education,9193
M,23,Unemployed,9194
M,56,Student,9195
F,65,Finance,9196
F,58,Finance,9197
M,38,Finance,9198
M,59,Education,9199
M,33,Unemployed,9200
Other,18,IT,9201
F,47,Student,9202
M,43,IT,9203
M,63,Health,9204
F,38,Finance,9205
M,57,Student,9206
F,57,Unemployed,9207
Other,62,Education,9208
F,24,Student,9209
F,18,Finance,9210
F,43,Student,9211
F,49,Education,9212
F,65,Finance,9213
F,22,Unemployed,9214
F,48,Health,9215
F,33,Health,9216
F,30,IT,9217
M,59,Education,9218
F,51,Education,9219
F,42,IT,9220
F,39,Finance,9221
M,59,Education,9222
F,38,Unemployed,9223
M,22,IT,9224
F,57,Finance,9225
M,28,IT,9226
F,56,Unemployed,9227
F,63,Health,9228
F,22,Health,9229
F,43,Health,9230
M,49,Student,9231
Other,65,Student,9232
F,27,Education,9233
F,64,Finance,9234
M,56,Unemployed,9235
F,51,Unemployed,9236
F,48,IT,9237
F,61,Unemployed,9238
M,33,Education,9239
M,55,IT,9240
M,20,Unemployed,9241
Other,19,IT,9242
M,52,Unemployed,9243
F,39,Finance,9244
F,54,IT,9245
F,39,Health,9246
F,49,Student,9247
F,52,Education,9248
F,48,Finance,9249
F,62,Finance,9250
Other,25,IT,9251
M,21,Student,9252
M,35,Finance,9253
F,21,Finance,9254
M,37,Education,9255
F,26,Unemployed,9256
F,55,Student,9257
M,42,Unemployed,9258
F,55,Health,9259
M,36,IT,9260
F,31,Unemployed,9261
M,38,Health,9262
M,32,Student,9263
F,20,Unemployed,9264
M,54,Unemployed,9265
M,64,Student,9266
F,31,IT,9267
M,23,Health,9268
F,32,Health,9269
F,25,Education,9270
F,51,Health,9271
F,57,Education,9272
M,18,IT,9273
F,47,Student,9274
M,33,Unemployed,9275
Other,24,Education,9276
F,24,Student,9277
M,19,Student,9278
M,64,Health,9279
F,48,Unemployed,9280
M,31,Unemployed,9281
F,22,Health,9282
M,57,Student,9283
F,46,Student,9284
F,28,Unemployed,9285
F,49,Education,9286
M,32,Health,9287
F,51,IT,9288
F,29,Health,9289
F,27,Unemployed,9290
F,62,Health,9291
F,31,Education,9292
F,35,Unemployed,9293
M,34,Finance,9294
M,24,Student,9295
F,29,Education,9296
F,38,Finance,9297
F,62,Finance,9298
F,61,Unemployed,9299
M,52,Unemployed,9300
M,62,Student,9301
M,35,Education,9302
M,46,Unemployed,9303
F,55,Education,9304
F,33,Finance,9305
M,52,Student,9306
M,36,Student,9307
F,21,IT,9308
M,19,Health,9309
F,51,Education,9310
F,47,Health,9311
M,41,Unemployed,9312
M,65,Health,9313
M,50,IT,9314
F,58,Finance,9315
Other,27,Finance,9316
M,36,IT,9317
M,24,Unemployed,9318
M,36,Unemployed,9319
M,41,Unemployed,9320
F,58,Health,9321
F,59,Unemployed,9322
M,21,Finance,9323
M,58,Health,9324
F,61,Student,9325
F,40,Student,9326
F,57,Unemployed,9327
F,28,Health,9328
M,30,IT,9329
Other,35,Health,9330
F,61,Education,9331
M,61,Unemployed,9332
M,35,Finance,9333
Other,27,Finance,9334
M,24,Unemployed,9335
M,61,Education,9336
M,32,Finance,9337
F,19,Unemployed,9338
M,47,Finance,9339
M,35,Education,9340
F,48,Finance,9341
M,61,Unemployed,9342
M,65,Education,9343
M,37,Finance,9344
M,52,IT,9345
M,59,IT,9346
M,50,Unemployed,9347
F,53,Unemployed,9348
M,57,Finance,9349
F,46,Unemployed,9350
F,19,Unemployed,9351
M,38,Student,9352
M,23,Student,9353
F,45,Health,9354
M,65,Unemployed,9355
M,53,Education,9356
M,49,Student,9357
M,62,Unemployed,9358
Other,63,IT,9359
F,26,Health,9360
F,28,Unemployed,9361
M,19,Unemployed,9362
M,52,Finance,9363
M,32,Student,9364
F,60,Health,9365
M,28,Unemployed,9366
M,48,Unemployed,9367
M,45,Education,9368
F,45,Health,9369
M,49,Unemployed,9370
F,42,Health,9371
M,37,Unemployed,9372
M,42,Unemployed,9373
Other,28,Health,9374
F,36,Education,9375
F,45,Health,9376
F,22,Student,9377
M,27,Unemployed,9378
F,59,Student,9379
F,63,Finance,9380
M,53,Unemployed,9381
M,35,Unemployed,9382
M,30,IT,9383
M,37,Unemployed,9384
M,19,IT,9385
M,49,Health,9386
M,55,Health,9387
M,39,Health,9388
F,39,Health,9389
Other,34,Education,9390
F,41,Finance,9391
M,49,Student,9392
Other,63,IT,9393
M,53,IT,9394
F,31,IT,9395
M,53,Finance,9396
F,38,IT,9397
F,48,Finance,9398
M,44,IT,9399
M,22,Unemployed,9400
M,23,IT,9401
M,22,Education,9402
M,44,Education,9403
F,26,IT,9404
F,32,IT,9405
M,24,Education,9406
F,25,Finance,9407
F,32,Finance,9408
F,36,Education,9409
M,45,IT,9410
M,34,Finance,9411
M,59,Finance,9412
M,36,IT,9413
M,48,Finance,9414
M,28,IT,9415
M,32,Student,9416
M,27,Finance,9417
F,40,Unemployed,9418
F,20,Education,9419
M,35,Unemployed,9420
F,60,Education,9421
M,37,Finance,9422
F,46,Education,9423
F,32,Finance,9424
Other,56,Unemployed,9425
M,27,IT,9426
F,38,Education,9427
M,27,Unemployed,9428
F,30,IT,9429
M,64,Student,9430
F,40,IT,9431
M,21,Health,9432
M,20,Finance,9433
F,38,Health,9434
M,21,IT,9435
F,18,IT,9436
M,32,Unemployed,9437
M,50,IT,9438
M,23,Finance,9439
F,24,Education,9440
M,18,Unemployed,9441
M,36,Health,9442
M,61,IT,9443
F,29,Student,9444
F,30,Finance,9445
M,39,IT,9446
M,55,Student,9447
M,59,Health,9448
F,58,Student,9449
M,51,Health,9450
Other,56,Finance,9451
M,58,Education,9452
M,61,Student,9453
M,18,Health,9454
M,25,Health,9455
F,50,Education,9456
F,50,IT,9457
F,22,Finance,9458
M,65,Unemployed,9459
M,27,IT,9460
F,40,Unemployed,9461
M,57,Education,9462
M,48,Education,9463
F,24,Student,9464
F,34,Student,9465
M,45,IT,9466
F,55,Student,9467
M,39,Finance,9468
M,32,Finance,9469
F,32,Education,9470
M,42,Health,9471
M,38,Student,9472
F,55,Finance,9473
M,19,IT,9474
M,44,IT,9475
M,49,Health,9476
F,38,Health,9477
M,21,Health,9478
F,61,IT,9479
F,43,IT,9480
F,51,Finance,9481
M,53,Unemployed,9482
M,36,Health,9483
M,26,Health,9484
M,24,Finance,9485
M,47,IT,9486
F,30,Education,9487
M,44,Student,9488
M,30,Education,9489
F,32,Student,9490
F,26,Student,9491
M,62,Education,9492
M,53,Health,9493
M,57,Health,9494
Other,45,Health,9495
M,40,Student,9496
M,62,Student,9497
M,63,Unemployed,9498
M,32,Health,9499
F,32,Student,9500
F,41,Education,9501
M,63,Student,9502
F,25,Student,9503
F,22,Unemployed,9504
M,31,IT,9505
F,33,IT,9506
M,37,Education,9507
F,41,Finance,9508
F,23,IT,9509
Other,48,IT,9510
F,23,Unemployed,9511
F,52,Finance,9512
M,46,Health,9513
M,45,Education,9514
F,27,Education,9515
F,20,Finance,9516
F,29,IT,9517
M,61,Health,9518
F,30,Finance,9519
F,49,Student,9520
F,62,Health,9521
M,54,Finance,9522
M,38,Health,9523
M,64,Education,9524
M,29,IT,9525
F,38,Health,9526
F,18,Education,9527
M,23,Student,9528
F,39,Unemployed,9529
M,28,Unemployed,9530
F,20,Finance,9531
M,23,Finance,9532
M,37,Student,9533
M,38,Finance,9534
M,48,Education,9535
M,43,Student,9536
F,54,Education,9537
M,49,Finance,9538
M,51,Finance,9539
M,39,Student,9540
F,58,Unemployed,9541
M,38,Education,9542
F,33,Education,9543
M,60,Health,9544
M,36,Health,9545
M,65,Unemployed,9546
M,49,Finance,9547
F,32,Education,9548
M,22,IT,9549
F,62,Health,9550
M,21,Health,9551
M,40,Education,9552
M,32,Finance,9553
M,63,Student,9554
F,20,Student,9555
M,27,Unemployed,9556
M,55,Education,9557
F,39,Finance,9558
Other,34,Education,9559
F,32,Education,9560
F,18,Health,9561
M,63,Education,9562
F,59,IT,9563
F,48,Education,9564
Other,28,IT,9565
M,33,Education,9566
F,26,Student,9567
F,64,Student,9568
F,31,Education,9569
M,26,Finance,9570
Other,53,Student,9571
F,56,Student,9572
M,41,Health,9573
M,25,Finance,9574
M,65,Health,9575
Other,26,Education,9576
F,54,Education,9577
M,25,Education,9578
M,18,Education,9579
M,53,Education,9580
M,28,Education,9581
M,22,IT,9582
M,64,Student,9583
F,35,Education,9584
M,37,Finance,9585
M,47,Education,9586
M,35,Student,9587
M,63,Student,9588
F,44,Student,9589
M,42,Unemployed,9590
F,46,Education,9591
M,45,IT,9592
F,33,Finance,9593
F,29,Student,9594
M,37,Education,9595
M,35,Student,9596
M,40,Unemployed,9597
M,38,Education,9598
M,48,Health,9599
F,20,Finance,9600
F,34,Health,9601
M,43,Education,9602
F,40,Education,9603
M,23,Education,9604
M,36,Education,9605
F,46,Finance,9606
F,64,Finance,9607
F,49,Education,9608
F,44,Finance,9609
M,18,Student,9610
F,56,IT,9611
M,20,Unemployed,9612
M,64,IT,9613
M,48,IT,9614
F,28,Finance,9615
M,35,Student,9616
M,20,Education,9617
F,26,Student,9618
M,36,Health,9619
F,45,Education,9620
F,44,Unemployed,9621
M,30,IT,9622
F,60,Unemployed,9623
F,44,Student,9624
F,55,Education,9625
F,64,Education,9626
F,34,Health,9627
F,47,Unemployed,9628
M,18,Unemployed,9629
F,49,Education,9630
Other,22,Unemployed,9631
M,47,Health,9632
M,36,Education,9633
F,61,Health,9634
F,47,Health,9635
M,32,Health,9636
F,31,IT,9637
M,54,IT,9638
M,64,Health,9639
F,24,IT,9640
M,65,Health,9641
F,44,Education,9642
M,62,Unemployed,9643
M,52,Education,9644
M,45,Finance,9645
M,37,IT,9646
F,49,IT,9647
F,56,Finance,9648
Other,35,Student,9649
M,32,Education,9650
F,57,Finance,9651
F,60,IT,9652
F,35,Finance,9653
F,30,Health,9654
F,58,IT,9655
M,26,IT,9656
F,24,Education,9657
Other,58,IT,9658
M,19,Finance,9659
F,49,IT,9660
F,19,Health,9661
F,57,Unemployed,9662
M,42,Health,9663
M,25,Education,9664
M,45,IT,9665
F,38,Unemployed,9666
F,25,Education,9667
F,48,Education,9668
M,54,IT,9669
Other,33,IT,9670
F,59,Unemployed,9671
M,44,IT,9672
M,57,IT,9673
F,58,IT,9674
F,52,Health,9675
F,32,Health,9676
F,34,IT,9677
M,48,Health,9678
M,54,Education,9679
M,51,Finance,9680
M,51,Finance,9681
M,34,Unemployed,9682
M,31,Education,9683
F,31,Student,9684
F,63,Education,9685
F,18,Finance,9686
M,46,Student,9687
M,34,Health,9688
M,45,Finance,9689
F,43,Finance,9690
F,25,Finance,9691
F,51,IT,9692
F,33,Student,9693
F,29,Student,9694
F,28,Finance,9695
F,37,Health,9696
Other,18,IT,9697
Other,44,Unemployed,9698
M,47,Health,9699
F,26,Student,9700
Other,18,Student,9701
F,32,Health,9702
M,44,IT,9703
F,25,Education,9704
M,44,Student,9705
M,25,Unemployed,9706
M,47,IT,9707
M,59,IT,9708
M,35,IT,9709
Other,64,Student,9710
M,39,IT,9711
M,20,IT,9712
F,52,Unemployed,9713
F,64,Unemployed,9714
M,55,Education,9715
F,31,Student,9716
F,43,Finance,9717
M,33,Finance,9718
M,27,Education,9719
M,59,Unemployed,9720
F,54,Health,9721
F,43,Student,9722
M,29,IT,9723
F,37,Student,9724
F,31,Finance,9725
M,63,Student,9726
F,46,Finance,9727
M,35,Education,9728
M,61,Education,9729
M,19,Student,9730
M,34,Health,9731
F,36,Unemployed,9732
F,18,Education,9733
M,42,Health,9734
F,19,Unemployed,9735
M,29,Health,9736
M,27,Student,9737
M,48,Unemployed,9738
M,62,Health,9739
F,32,IT,9740
F,43,IT,9741
F,20,Finance,9742
F,40,Education,9743
F,37,Unemployed,9744
F,62,Student,9745
F,35,Finance,9746
F,58,Student,9747
F,23,Education,9748
F,53,IT,9749
M,54,Education,9750
M,22,Unemployed,9751
M,26,Student,9752
M,24,Education,9753
F,58,Unemployed,9754
F,27,Student,9755
F,41,Health,9756
M,18,Education,9757
F,62,Education,9758
F,44,Finance,9759
M,24,Unemployed,9760
M,26,IT,9761
M,52,Health,9762
M,38,Unemployed,9763
M,32,Education,9764
M,38,Unemployed,9765
F,27,Student,9766
F,19,Finance,9767
F,46,Education,9768
F,21,Unemployed,9769
M,58,Finance,9770
F,40,Education,9771
M,62,Education,9772
M,42,Student,9773
M,18,Unemployed,9774
M,51,IT,9775
M,65,Health,9776
F,37,Unemployed,9777
M,54,Unemployed,9778
M,39,Health,9779
F,51,Education,9780
F,20,Health,9781
M,41,IT,9782
F,41,Student,9783
F,20,Finance,9784
F,62,Unemployed,9785
Other,24,Unemployed,9786
F,20,Health,9787
M,46,Finance,9788
F,27,Education,9789
F,49,IT,9790
F,56,Student,9791
M,54,Unemployed,9792
F,57,Education,9793
M,31,IT,9794
F,21,Student,9795
F,37,Unemployed,9796
M,31,IT,9797
Other,61,Health,9798
M,48,Unemployed,9799
M,50,IT,9800
F,45,Unemployed,9801
M,42,Student,9802
F,26,Finance,9803
M,45,Unemployed,9804
M,48,IT,9805
M,34,Student,9806
M,40,IT,9807
M,30,Unemployed,9808
M,20,Student,9809
M,58,Health,9810
F,30,IT,9811
F,59,Health,9812
F,34,Health,9813
F,30,Education,9814
M,32,IT,9815
F,53,Unemployed,9816
F,45,IT,9817
M,63,Finance,9818
F,48,Unemployed,9819
M,52,Unemployed,9820
M,44,Finance,9821
M,27,Health,9822
M,47,IT,9823
M,62,Finance,9824
M,46,IT,9825
M,46,Health,9826
F,40,IT,9827
M,38,IT,9828
F,65,Finance,9829
M,27,Health,9830
F,58,Education,9831
M,29,IT,9832
M,47,Unemployed,9833
F,35,Health,9834
M,38,Finance,9835
F,18,Finance,9836
F,60,Education,9837
M,32,IT,9838
M,49,Education,9839
M,40,Education,9840
F,60,Finance,9841
F,19,Unemployed,9842
F,55,Unemployed,9843
M,46,Health,9844
F,56,Education,9845
F,53,Finance,9846
M,40,Student,9847
F,33,Unemployed,9848
Other,65,Unemployed,9849
M,48,Unemployed,9850
F,35,Finance,9851
M,60,Education,9852
F,65,Health,9853
F,34,Unemployed,9854
F,61,Student,9855
F,23,IT,9856
F,25,Health,9857
F,62,Student,9858
F,51,Health,9859
F,49,Student,9860
M,59,Education,9861
M,61,Unemployed,9862
M,37,IT,9863
F,41,Education,9864
M,41,Student,9865
F,24,Finance,9866
M,27,Health,9867
M,18,Student,9868
M,42,IT,9869
F,33,Health,9870
F,22,Student,9871
M,21,Health,9872
F,56,Unemployed,9873
F,56,Health,9874
F,62,Finance,9875
M,31,Student,9876
M,65,Education,9877
F,26,Education,9878
Other,32,Health,9879
F,37,Student,9880
F,25,IT,9881
M,49,Finance,9882
M,64,Finance,9883
M,38,Education,9884
M,58,Education,9885
F,36,Health,9886
F,46,Student,9887
F,23,IT,9888
F,60,Finance,9889
M,46,Unemployed,9890
F,59,Unemployed,9891
M,20,Finance,9892
F,18,Education,9893
M,61,Student,9894
F,32,Student,9895
F,24,Education,9896
F,34,Student,9897
M,56,Finance,9898
M,52,Student,9899
M,31,Unemployed,9900
M,52,Unemployed,9901
F,45,Student,9902
M,24,Student,9903
F,56,Health,9904
F,48,Finance,9905
F,64,Unemployed,9906
F,53,IT,9907
F,44,Finance,9908
F,62,IT,9909
M,39,Student,9910
M,25,Finance,9911
M,32,Student,9912
Other,35,Education,9913
F,47,Student,9914
F,23,Health,9915
F,33,Health,9916
F,57,Finance,9917
M,60,IT,9918
F,51,IT,9919
F,30,IT,9920
F,53,Finance,9921
M,26,Health,9922
F,48,Health,9923
M,20,Student,9924
M,47,Finance,9925
F,38,Finance,9926
F,49,Education,9927
M,59,Unemployed,9928
M,54,Education,9929
F,42,Student,9930
M,52,Health,9931
F,39,Student,9932
Other,41,Education,9933
M,56,IT,9934
M,49,IT,9935
M,57,Finance,9936
M,50,Student,9937
M,53,Student,9938
F,41,Education,9939
F,48,Finance,9940
F,56,IT,9941
M,63,Education,9942
M,27,Education,9943
M,40,IT,9944
M,50,Health,9945
M,53,Education,9946
F,33,Unemployed,9947
F,35,Unemployed,9948
M,28,IT,9949
M,23,Education,9950
F,18,Finance,9951
M,29,Student,9952
F,55,Unemployed,9953
F,62,Finance,9954
M,49,Health,9955
M,63,IT,9956
M,41,Finance,9957
F,56,IT,9958
F,53,Education,9959
M,36,Health,9960
F,63,IT,9961
F,62,Student,9962
F,19,Education,9963
M,48,Health,9964
F,34,Finance,9965
M,44,IT,9966
F,32,Health,9967
F,61,Student,9968
M,48,Student,9969
M,38,IT,9970
F,63,Student,9971
F,55,Health,9972
M,53,Education,9973
F,30,Unemployed,9974
F,44,IT,9975
F,34,Finance,9976
M,65,Education,9977
F,20,Education,9978
M,51,Student,9979
M,42,Student,9980
M,19,IT,9981
F,51,Education,9982
M,43,Education,9983
M,48,IT,9984
F,26,Health,9985
M,47,Finance,9986
F,37,Unemployed,9987
F,38,Finance,9988
F,46,Health,9989
F,55,Health,9990
F,61,Finance,9991
M,56,Student,9992
F,54,Unemployed,9993
F,29,Student,9994
M,43,Health,9995
F,37,Education,9996
Other,40,Health,9997
F,56,Finance,9998
F,36,Student,9999
M,37,Education,10000
M,44,Education,10001
M,47,Health,10002
F,38,Health,10003
F,61,IT,10004
M,24,Finance,10005
M,40,IT,10006
F,32,Finance,10007
M,51,Education,10008
M,30,Student,10009
F,21,Finance,10010
Other,40,Unemployed,10011
F,50,Unemployed,10012
F,52,Education,10013
F,45,Health,10014
M,31,Education,10015
M,51,Finance,10016
M,65,IT,10017
F,28,Health,10018
M,30,Finance,10019
F,50,Student,10020
F,51,Unemployed,10021
M,29,Unemployed,10022
M,20,Unemployed,10023
F,27,IT,10024
F,35,Education,10025
M,44,Unemployed,10026
F,44,Education,10027
M,59,IT,10028
M,28,Unemployed,10029
Other,51,Finance,10030
M,56,Health,10031
Other,38,Unemployed,10032
F,38,Student,10033
F,38,IT,10034
F,36,Student,10035
M,30,Unemployed,10036
M,46,Finance,10037
M,42,Finance,10038
M,30,Unemployed,10039
F,44,IT,10040
F,36,IT,10041
F,18,IT,10042
Other,34,Finance,10043
F,39,Unemployed,10044
F,56,Unemployed,10045
F,56,Finance,10046
F,21,Unemployed,10047
M,49,Student,10048
F,50,Unemployed,10049
M,26,IT,10050
F,18,Unemployed,10051
M,33,Finance,10052
M,35,Education,10053
F,64,Finance,10054
F,21,IT,10055
F,62,Student,10056
Other,60,Finance,10057
F,62,Finance,10058
M,60,IT,10059
M,56,Student,10060
F,42,Health,10061
F,33,Student,10062
M,52,Finance,10063
Other,44,Unemployed,10064
F,34,Finance,10065
M,33,IT,10066
F,32,Student,10067
F,59,Health,10068
M,63,Student,10069
F,51,Student,10070
M,36,Student,10071
M,27,Education,10072
F,65,Finance,10073
F,43,Unemployed,10074
M,61,Student,10075
Other,26,Finance,10076
M,37,Unemployed,10077
F,54,Unemployed,10078
M,41,Student,10079
F,61,IT,10080
F,50,Student,10081
M,37,Student,10082
M,65,Student,10083
M,61,Unemployed,10084
M,26,Student,10085
M,62,Education,10086
M,34,Education,10087
F,31,Student,10088
M,61,IT,10089
M,28,Education,10090
M,59,Education,10091
M,19,Unemployed,10092
M,43,Health,10093
Other,34,Student,10094
M,45,Student,10095
F,47,Education,10096
Other,63,IT,10097
F,46,Student,10098
F,46,Health,10099
M,36,Education,10100
M,44,Health,10101
F,46,Unemployed,10102
Other,65,Unemployed,10103
F,30,Unemployed,10104
F,48,Finance,10105
M,65,Finance,10106
F,53,Unemployed,10107
M,65,IT,10108
F,40,Student,10109
F,30,IT,10110
F,54,IT,10111
M,43,Student,10112
F,57,Student,10113
F,24,Student,10114
M,63,Unemployed,10115
Other,56,IT,10116
M,39,IT,10117
F,47,IT,10118
F,35,Student,10119
F,59,Education,10120
F,35,Health,10121
F,63,Unemployed,10122
F,27,Health,10123
F,56,Health,10124
F,24,IT,10125
M,24,Education,10126
M,18,Unemployed,10127
M,30,Finance,10128
F,42,Finance,10129
M,57,Unemployed,10130
M,25,Education,10131
M,27,Finance,10132
F,49,Education,10133
M,34,Finance,10134
F,55,Education,10135
M,65,Education,10136
Other,57,Health,10137
F,37,Health,10138
M,32,Finance,10139
M,52,Unemployed,10140
M,23,Education,10141
F,47,IT,10142
F,25,Unemployed,10143
M,65,Finance,10144
M,64,IT,10145
F,32,Education,10146
M,35,Unemployed,10147
F,30,IT,10148
M,41,Health,10149
F,57,Finance,10150
M,31,Health,10151
M,28,Unemployed,10152
F,23,Finance,10153
M,42,Unemployed,10154
M,42,Health,10155
F,19,Health,10156
M,30,IT,10157
M,50,Health,10158
M,49,Student,10159
M,41,Health,10160
M,44,IT,10161
M,21,Student,10162
F,40,Education,10163
M,38,Finance,10164
Other,47,IT,10165
F,37,Health,10166
M,54,Education,10167
M,57,Finance,10168
M,61,Education,10169
M,42,Finance,10170
F,40,Education,10171
M,18,Education,10172
F,32,Unemployed,10173
F,51,Unemployed,10174
M,61,Unemployed,10175
M,21,Education,10176
M,21,Education,10177
M,24,Health,10178
F,63,Education,10179
F,40,Unemployed,10180
F,50,Finance,10181
F,50,IT,10182
F,37,Health,10183
F,21,Education,10184
M,18,Student,10185
M,41,Unemployed,10186
M,52,Education,10187
M,26,Health,10188
F,34,Student,10189
Other,20,IT,10190
F,28,IT,10191
M,41,Health,10192
M,60,IT,10193
M,30,Unemployed,10194
F,61,Education,10195
F,59,Education,10196
M,36,Unemployed,10197
M,39,Unemployed,10198
F,54,Student,10199
M,47,Health,10200
M,63,Education,10201
M,29,Education,10202
F,46,Unemployed,10203
M,28,Student,10204
M,65,Unemployed,10205
F,35,Health,10206
Other,44,Education,10207
F,54,Health,10208
F,65,Unemployed,10209
M,29,Finance,10210
F,51,IT,10211
M,55,Finance,10212
F,40,Unemployed,10213
F,42,Health,10214
M,47,Student,10215
F,47,Education,10216
F,30,Finance,10217
M,64,Health,10218
F,25,Education,10219
F,41,Education,10220
M,35,IT,10221
M,52,Education,10222
M,42,Education,10223
F,49,Education,10224
F,30,IT,10225
F,65,Finance,10226
F,53,Health,10227
F,62,Finance,10228
F,39,IT,10229
M,44,Student,10230
M,37,Finance,10231
M,58,IT,10232
M,57,Unemployed,10233
M,30,Education,10234
F,61,Health,10235
M,39,IT,10236
M,60,Finance,10237
F,63,Education,10238
M,52,Unemployed,10239
M,51,Unemployed,10240
F,20,Education,10241
M,22,IT,10242
F,48,Student,10243
Other,29,Student,10244
M,61,Student,10245
M,61,Unemployed,10246
M,65,Student,10247
F,41,Education,10248
M,21,Unemployed,10249
F,28,Health,10250
F,34,IT,10251
M,61,Health,10252
M,26,Health,10253
F,22,IT,10254
M,37,Health,10255
M,38,Health,10256
M,26,Health,10257
F,45,IT,10258
F,48,Student,10259
M,44,IT,10260
F,38,Health,10261
F,40,Unemployed,10262
M,23,IT,10263
M,26,Finance,10264
M,24,Student,10265
F,22,Unemployed,10266
F,51,Finance,10267
F,65,Finance,10268
M,24,Student,10269
F,23,Health,10270
M,56,Education,10271
F,47,Education,10272
F,39,Health,10273
M,56,Health,10274
M,20,Unemployed,10275
F,18,Student,10276
F,32,Education,10277
F,43,Education,10278
M,58,Unemployed,10279
M,64,Education,10280
M,59,Health,10281
F,51,Health,10282
M,48,Health,10283
M,30,Unemployed,10284
F,60,Unemployed,10285
M,18,Unemployed,10286
