uses_focus_apps,has_digital_wellbeing_enabled,number_of_notifications,screen_time_before_sleep,breaks_during_work,weekly_offline_hours,digital_id
False,False,56,0.8404761868585969,4,7.977383861568756,10460
False,False,43,1.783086309755704,0,9.363697037129878,10461
False,False,58,1.0875878596933584,0,10.915538337065342,10462
False,False,56,1.904039980809384,5,0.0,10463
False,True,62,0.875960965483191,6,5.155311712560105,10464
False,True,63,0.7176163064199257,8,14.731139961377655,10465
False,False,60,0.10637077735235,5,4.898955925164932,10466
True,False,48,0.559551165791644,6,4.978561690755668,10467
False,True,71,1.6469271663774456,4,25.879745620281238,10468
True,True,61,1.185556068150904,6,10.97343058146381,10469
False,True,49,1.916029342124633,0,10.917658422569287,10470
False,False,69,1.0087243044019414,6,4.361386162942428,10471
False,True,42,0.7781826852101467,3,18.322346496998705,10472
False,False,54,0.0550375600509078,5,12.432848690582995,10473
False,False,61,0.2429238151956988,1,0.0,10474
False,False,57,1.44529193346967,8,9.921003472333048,10475
True,False,45,1.8624249915499609,10,8.62631479840783,10476
False,False,68,1.4569136244500729,3,5.656410584019759,10477
False,False,65,1.3799431549833518,7,11.481143900599044,10478
True,False,68,1.2728222640825666,0,9.39568261838762,10479
True,False,60,0.8637618049613855,7,7.489375733736228,10480
True,True,66,1.6813060323377207,6,15.248306687947892,10481
False,True,61,0.3276695620276675,10,14.177954561986096,10482
False,False,56,1.4347288217596057,10,12.127517392389644,10483
True,False,56,0.0,1,0.0,10484
False,False,56,0.0,1,9.666560034716506,10485
False,False,71,1.400127474261209,8,2.3595920148803176,10486
False,False,50,1.84738708963908,2,7.994608601494406,10487
True,False,53,0.3647276266847971,2,19.066169465283615,10488
False,False,65,0.0,10,20.411674759522487,10489
False,True,50,1.830717435448645,5,17.27837833361499,10490
True,False,55,0.4803626001648032,3,6.057712291963007,10491
False,False,46,1.4511938729407337,2,16.78488341393757,10492
False,False,45,1.2473484407993725,2,6.786161732480836,10493
True,False,63,1.5404177826418808,8,13.81998553783348,10494
True,False,50,1.3990429562609896,10,14.253072658063626,10495
False,True,55,0.8266890460649455,9,5.1093717072294735,10496
False,False,49,1.0438607619610496,10,8.301737530761386,10497
False,False,63,0.0,8,12.35903512496452,10498
True,True,59,1.6999191699073892,9,16.314100313744127,10499
False,False,55,0.0379090412232674,0,7.856469944300455,10500
False,True,59,0.6532428035886881,2,23.063949808908504,10501
False,False,62,1.0446180604572417,9,10.541442495211792,10502
False,False,62,0.7952798977751522,8,0.0,10503
False,False,55,1.6254671893722992,10,8.575178990155564,10504
True,False,61,0.6124544192872314,10,24.958613194922105,10505
True,True,59,1.3305362835035086,3,6.280262222978893,10506
False,True,51,0.8006349893643996,5,9.064467122700997,10507
False,False,53,1.7293652863351023,2,14.325523027924026,10508
True,False,59,1.2116836824945303,1,15.435024079255568,10509
False,False,63,0.7070369967324703,9,9.542436486061936,10510
False,True,67,2.390264717878468,3,6.422454870548216,10511
True,True,64,0.2832385819839403,10,9.047754968913315,10512
False,False,52,0.7697627810034928,5,14.317878889120864,10513
False,False,39,0.6043228399676936,0,17.587055282056237,10514
False,False,55,0.6923674699528795,0,18.21788666945053,10515
False,False,60,1.8287138951557933,9,22.65992747018832,10516
False,False,61,1.360778802705802,1,14.745681905435646,10517
False,False,58,1.2212977880700395,1,12.160548678506403,10518
False,True,67,0.8813205292660827,0,31.662285096361312,10519
False,True,63,1.0570834356986345,8,27.64219668055232,10520
False,False,63,0.6583189778898795,0,14.162313554526976,10521
False,False,58,1.1374047469625732,3,9.92908506380429,10522
False,False,63,1.179964286810387,9,5.888930001966655,10523
False,False,50,0.451947302995465,8,17.09950268436004,10524
False,True,46,0.64050509687317,7,4.009009919544071,10525
False,True,60,1.2952344861006926,0,8.19561529096187,10526
False,False,44,2.0034995469877748,5,5.4708185701187135,10527
False,False,49,1.374874108765919,8,26.72752691431084,10528
False,False,75,2.0965882724297478,2,20.224018813660926,10529
True,False,64,0.5822683716772499,1,3.0583505538374425,10530
False,False,56,1.7874775955470668,7,21.279094404261997,10531
False,False,65,0.0527839757215402,0,11.832886357010096,10532
False,False,62,1.166847366167877,10,0.0,10533
True,False,56,1.1192333203204392,3,17.203047955731947,10534
True,False,65,0.7380983239490582,7,10.06190274950763,10535
False,False,60,1.7937690389046237,9,3.794130110279063,10536
False,True,56,0.7838098536303645,2,18.201426058759168,10537
True,False,59,1.4220147987936702,6,0.1769079294866742,10538
False,False,62,1.2098922651915371,8,14.54079170216902,10539
True,False,65,1.7749687539564325,5,9.142410018034797,10540
True,False,61,1.2023872955392445,1,11.475246248985725,10541
True,False,62,1.0562275665114325,4,2.545001991971556,10542
False,True,51,1.3323794024585371,8,13.128411166997113,10543
True,False,44,1.2134015813813444,1,1.5135563786402937,10544
True,False,55,0.8693771282751049,9,0.0350108687037558,10545
True,True,52,1.945714599250972,1,2.2001534202687285,10546
False,False,75,0.8258882537344543,4,11.48338430780384,10547
False,False,49,1.774654373922098,7,5.4901144371119095,10548
False,False,58,0.8496039447646413,1,10.397877312884248,10549
False,False,63,0.5794050097118246,8,9.212387451500858,10550
False,False,56,0.0936414267864711,7,17.862690858397954,10551
False,False,53,0.0,10,16.10270639194709,10552
False,False,64,0.0,8,22.427560555619912,10553
False,False,42,1.0827833765839203,5,15.326716667288617,10554
False,False,59,0.588579231155276,9,18.696126518225803,10555
False,False,64,1.562015062239842,8,16.267916989906336,10556
False,False,73,1.3567518372192646,5,22.67441072062269,10557
False,False,60,0.6138781498729258,8,20.609094027085757,10558
False,False,69,1.1715961873047025,0,17.67035907813333,10559
False,False,67,1.738514757749968,1,4.69872086373957,10560
False,False,59,1.0456510324099495,7,1.2598340166379636,10561
False,True,60,0.209016200858719,1,4.972848439372831,10562
True,False,74,1.2698961258541632,9,7.600890927663592,10563
False,False,60,0.621856284984533,8,0.1979512061815089,10564
False,False,51,1.5518370592494235,3,9.232667387773445,10565
False,False,69,0.0,9,25.89115564178234,10566
False,False,63,0.9564833513912684,4,20.57716097447472,10567
False,True,55,1.3583284950877084,1,22.35758641048093,10568
False,False,55,0.6398211782903978,0,6.669389830047118,10569
False,True,57,0.4831944509411144,3,17.446350829637314,10570
False,False,71,1.1818574092442968,2,9.99160324185656,10571
False,True,54,0.8915495667540414,5,22.414607884041708,10572
False,False,68,2.0867615898917595,0,13.411860981914309,10573
False,False,70,2.236835643366727,3,0.0,10574
False,False,53,1.6619248399770905,6,11.89151596178124,10575
False,False,48,1.603394387657325,3,3.463863482248925,10576
False,True,77,0.0031672708877257,7,15.866703500947086,10577
False,True,57,1.289598040188797,8,11.420413042105537,10578
False,False,67,1.2292257351906706,8,15.900514621590505,10579
False,True,62,0.816402733310577,2,19.717873565504817,10580
False,False,71,0.1359248849027379,1,7.506236223266023,10581
False,False,62,2.01082500740618,5,15.700214885580134,10582
False,False,51,1.5685170325332978,6,14.687850593305368,10583
False,False,64,1.5262314489848847,8,11.011298792816106,10584
False,False,71,0.4847437489579422,0,8.946464665936778,10585
False,True,44,1.4765738237591517,7,10.694100865228936,10586
True,False,65,1.1655566966233966,9,0.0,10587
False,False,48,1.162668270076696,4,7.8102095468990385,10588
True,True,49,2.363460175501624,6,12.330578575024152,10589
False,False,64,0.0,9,7.917527112316433,10590
False,False,59,1.6748552227023945,3,16.840780979152285,10591
True,False,49,0.0,1,0.0,10592
False,True,54,0.996247889794564,9,8.418910622454238,10593
False,False,64,1.9960013662756124,8,1.7773936818786955,10594
True,False,56,1.2096050612884683,1,0.4923099354728375,10595
False,False,69,1.2310922280575842,8,8.296415615736343,10596
True,False,61,2.0332021023183864,5,16.32247708540759,10597
False,True,57,0.6262183789495939,0,12.68886710441364,10598
False,True,51,1.7107686816936578,4,5.953622021986407,10599
False,True,56,0.3717172972122626,2,10.50415134797337,10600
False,True,61,0.2061655212091543,3,11.72142597319378,10601
True,False,55,1.944931450464208,10,16.26141971506095,10602
True,False,61,1.826478543523428,6,21.25850086769225,10603
False,False,53,1.4825109359156454,0,9.799066318277797,10604
True,True,52,1.4083487289693248,2,2.922210962750703,10605
False,True,60,0.6525658841817061,8,4.906436684318543,10606
False,False,57,1.5867400008310772,7,3.678429232755022,10607
False,True,52,0.0854442793512398,6,6.934354580053292,10608
False,False,39,1.592667776358913,9,10.74568152181478,10609
False,True,67,1.5613437057978945,2,8.099444129433339,10610
False,True,67,0.3477725731773075,10,8.246445175810091,10611
False,False,51,0.0,7,2.659139880190925,10612
False,False,70,1.0067097863295973,10,6.527788654629867,10613
False,True,55,1.3026749020662165,8,21.25515929315226,10614
False,False,64,0.2061030180118291,1,0.0,10615
False,True,60,0.2529351432530845,5,19.4867788016232,10616
False,True,56,0.0,8,17.675786277883653,10617
False,True,70,2.7020571308400343,7,9.816077527373988,10618
False,False,43,1.297350138963305,3,13.28990621552084,10619
False,False,58,1.720455912115829,3,0.0,10620
False,False,51,0.0,1,29.2954613861088,10621
False,False,58,2.2441077025229856,6,6.4906228907856285,10622
False,False,73,1.91168774584432,6,15.266309586219812,10623
True,False,55,1.5390984433648156,5,17.259463855164586,10624
False,False,49,0.549864324481599,3,5.647159020657241,10625
False,True,68,0.3913620474538224,3,17.446837566539607,10626
False,False,68,1.675762392419609,4,17.30847426580143,10627
True,False,60,0.0,0,9.985373573096762,10628
False,False,60,1.7985207102985257,7,16.39728240445849,10629
False,False,54,0.4295157909142835,10,0.0,10630
True,True,52,2.0755793634866024,7,2.164530488727173,10631
True,False,51,1.3800331177713816,2,0.0,10632
True,False,58,1.600933139543939,4,8.521440478476926,10633
False,False,54,1.312897946423099,6,3.7518400943862495,10634
False,False,65,0.8464715600423516,2,22.85224542005033,10635
False,False,61,1.9304873807473,7,1.577821682497623,10636
False,False,59,1.1420260419588917,2,13.090155419291928,10637
False,False,59,2.083467772479522,0,2.059834427216785,10638
False,False,68,1.7326622927377024,4,3.795316372730233,10639
False,True,68,0.338921690548589,2,7.673375130221052,10640
False,False,71,1.7477793686568857,9,16.030863971077476,10641
False,False,45,0.8307941662124536,3,34.22251986117334,10642
False,True,46,1.2239498808664684,9,21.992014541893127,10643
False,False,59,0.8316645268496279,0,10.106942564135815,10644
True,False,60,0.9684259230104256,8,6.996003893622534,10645
True,False,55,0.0056339825593539,2,15.331066796450829,10646
False,False,49,1.6892609758309325,4,20.79968817752656,10647
True,False,68,1.7234648383043738,9,7.060087200815079,10648
False,False,54,1.1506992588243907,5,9.316015248572564,10649
False,False,60,0.4681323715946724,0,0.4173600868799454,10650
False,False,67,1.4337068649422773,8,2.694278306340124,10651
True,False,64,0.5979343194919481,5,12.781483478119954,10652
False,False,57,1.6890086615861972,7,17.374159882567213,10653
False,False,58,2.717548339288712,10,17.085818169394077,10654
False,False,51,0.9788667769540944,1,0.960676868454243,10655
True,False,55,1.020541287627244,8,16.38038487185567,10656
True,False,61,0.0,6,0.8207967841407768,10657
False,False,62,0.9089234100504686,2,13.992124286172151,10658
False,False,60,1.023488252613227,3,18.51092175320872,10659
False,False,66,0.7037585022367783,3,16.830159617624325,10660
False,False,54,1.3509173706262998,2,18.31023708050165,10661
False,True,68,1.767025229527511,10,2.552339332231904,10662
True,False,43,0.5473462178927561,4,10.082475144424432,10663
True,True,49,1.4919627566677105,5,1.926356444744986,10664
False,False,65,1.18880138306809,4,12.506916814436565,10665
False,False,63,0.6332338453444104,6,14.72707139338966,10666
False,False,67,1.9879952853672955,6,5.78072670717869,10667
False,False,61,0.1912596805743623,3,16.219838146055974,10668
False,False,47,2.120113287482132,3,11.152570623264465,10669
False,True,58,0.666999831917068,1,24.38605181417438,10670
False,True,68,1.605171710511911,10,5.253160788608291,10671
False,False,51,1.771588821299305,6,17.203014627330703,10672
True,False,75,1.1519767713295634,3,17.5679251873243,10673
False,True,59,1.297387195100704,10,0.0,10674
True,False,62,1.019403042925242,8,11.026778763807572,10675
False,False,68,0.9663695234655127,2,14.840039295274778,10676
True,True,50,1.7386644801994513,7,3.58605272466972,10677
False,False,60,0.6336583531373271,3,0.0,10678
True,False,54,1.4938739082247638,0,12.209349881109253,10679
False,False,68,1.1787116451090422,10,7.000599690639918,10680
False,True,52,0.0011634363003234,7,8.038354045756032,10681
False,False,57,0.8183794155489352,9,0.6523628641501116,10682
False,False,48,1.657547980062279,1,13.280254674289946,10683
False,False,59,1.993070046656026,0,7.19660014201053,10684
False,False,57,2.310617431271008,3,17.4939790790311,10685
True,False,76,0.8513121023727046,8,3.979238092594517,10686
True,False,56,0.5415324121654357,8,21.851051626226088,10687
False,False,60,0.2191964100375167,1,1.7596312085521326,10688
False,True,52,1.0145366109880558,10,14.161144164561566,10689
True,False,64,0.9305743497901204,6,8.603983578016804,10690
False,False,79,0.7600196548734772,7,1.866956677271553,10691
False,True,51,1.853837712325725,2,8.094549209389184,10692
True,False,67,0.9557634832418044,2,23.05509907138734,10693
False,True,62,1.8210890569869504,8,19.590425634777677,10694
False,True,69,0.0,3,24.60160656652169,10695
False,False,72,1.0359822114935031,10,22.211737070010848,10696
False,False,59,0.2811566551811567,5,20.956728687661617,10697
True,False,60,1.5380855267648292,0,22.50489206113489,10698
True,True,69,2.010371312424609,5,7.24773674449384,10699
False,False,59,1.4066500020552666,1,12.444883005266194,10700
False,True,60,1.0322702433686586,1,7.105314885922985,10701
False,False,75,0.6273122597686471,8,12.797029780345706,10702
False,False,47,0.2641211535917075,7,7.83287433129408,10703
False,False,67,0.6065817030218981,9,0.0,10704
False,False,64,1.319829823991115,4,14.95381094053083,10705
True,False,54,2.357955031987542,10,18.16308578301912,10706
True,True,72,0.6183568437468931,6,12.973490191770138,10707
False,True,79,1.3929832772562258,4,21.821847645299947,10708
False,True,54,0.2453085835439645,7,20.353287816441323,10709
False,False,65,0.987704882485714,1,4.95968919168456,10710
False,False,55,1.4982644049564635,1,12.31510116533816,10711
False,False,74,1.488579001896545,2,2.847808081060551,10712
False,False,51,0.6290684058517246,9,24.749305563632813,10713
False,True,61,0.6192364424215056,0,10.691460847677812,10714
True,True,64,1.2085730398983308,10,0.184334002737625,10715
False,True,41,1.0087306328778585,1,0.7352498196959463,10716
False,False,59,1.2310613841587696,4,5.155486910477733,10717
False,True,57,0.1230381482488652,8,18.34379458636488,10718
False,False,64,0.5400383644884519,5,0.0,10719
False,True,66,0.7788654996917389,4,23.25093127777271,10720
False,False,82,0.5060177946748277,2,7.409704158923411,10721
False,False,57,2.319661710114985,4,13.310713692067992,10722
False,True,61,0.0,9,16.378918223520255,10723
False,False,67,1.6374245475165812,4,13.35588806670862,10724
False,False,61,0.739977908497841,4,12.77433444893493,10725
True,False,52,1.0848450094661943,1,7.735251995167364,10726
False,False,56,0.7587838539564308,8,8.090734647064862,10727
False,True,53,0.0,4,11.543879992721164,10728
False,True,52,1.7269483211919383,3,0.0,10729
False,False,60,1.4360605998489602,5,4.0159657651746015,10730
False,False,57,1.4999618325191415,9,5.72543042369046,10731
False,False,56,1.6464079182809237,2,9.52238841215374,10732
False,True,56,0.9642542781009928,1,6.735432995151141,10733
False,False,71,0.6847934814906891,7,9.77046006119616,10734
True,False,66,0.6376769106536231,6,0.0,10735
False,False,60,0.241565898325084,5,11.202282378455054,10736
True,False,63,0.1209436507248158,6,2.187476764196008,10737
False,True,65,1.5201896382143003,10,10.030768633392393,10738
True,False,72,0.0,5,2.0042133376917333,10739
False,False,53,0.8959684503346512,2,15.269705913362229,10740
False,False,66,1.1285478076005646,8,15.579759119114025,10741
False,False,57,0.2800940718239815,4,8.37561428299025,10742
False,False,64,1.0608390889309012,3,9.594600365750376,10743
False,True,53,0.4191560107005112,2,3.195035800253036,10744
False,False,60,0.300947716975997,5,5.525664875357873,10745
False,False,52,1.3440154466510448,6,4.028523324452738,10746
True,False,59,1.7808084560555253,9,9.1221885020345,10747
False,False,69,0.0,9,11.238840211918106,10748
False,True,57,0.1205353770252867,3,9.87251876057902,10749
False,True,56,1.0181912945306215,1,1.0476246031620473,10750
True,False,55,1.611042724664371,4,16.477380217907488,10751
False,False,52,0.6559285672097843,7,0.0,10752
True,False,65,1.1688343846559768,10,17.887605051174734,10753
False,False,67,0.0,10,7.532835447130417,10754
False,False,67,0.7071931619970069,8,8.435531195442671,10755
True,False,48,0.5071187815837241,4,9.66204545746082,10756
False,False,49,2.2374113048691444,6,5.3341101802824085,10757
False,False,59,0.2190796442234825,6,0.0,10758
False,True,67,0.8788473840295732,5,13.40403043611257,10759
False,False,51,0.0609904796034513,5,27.120300705550285,10760
False,False,54,0.2117428847649048,8,16.552555292148135,10761
True,False,62,0.7016785463623401,7,3.24077895200484,10762
False,False,52,0.0,9,9.567173165729654,10763
False,False,61,2.055607390439554,6,11.4108068541873,10764
True,False,53,0.6500473789613755,8,11.275114849412835,10765
True,False,62,0.2915569789122553,7,3.166010903834372,10766
False,True,58,1.741098144935859,9,15.853446440225284,10767
False,True,60,0.5013275757224094,10,5.700003783279216,10768
True,False,66,0.4654876094589614,10,20.949428768611064,10769
False,False,64,1.4296896481588834,9,13.957371004352702,10770
False,False,47,1.3262574272066137,2,14.56919325252147,10771
False,True,65,1.0281238550123255,1,9.471520478800796,10772
False,True,56,1.636484615005361,5,2.5237279017616405,10773
False,False,53,0.083884520459758,3,4.355001945951066,10774
True,True,58,1.318057775047067,9,7.072233122713197,10775
False,False,44,0.2345088417233973,9,13.015081919097518,10776
False,False,62,1.1872515377472768,8,5.029218617495582,10777
False,False,56,0.7497091246279716,7,12.341932347575147,10778
False,False,63,2.9484745237494203,5,15.81695783434889,10779
False,False,51,0.7308594658753699,5,6.8028085843156525,10780
False,True,50,1.3706726426756035,2,16.210333516085893,10781
False,False,56,1.2438387865411176,3,20.5808666216903,10782
False,False,52,0.589187553723143,1,3.4007620467170767,10783
False,True,64,1.6098423367435148,4,0.7198005635172695,10784
False,False,50,0.6157154811132439,7,16.675989234970757,10785
False,False,64,1.0907583520632345,7,15.211119076657026,10786
False,False,51,1.6041215837969125,0,11.495764590493634,10787
False,False,65,1.543393721093198,3,16.139892831097026,10788
False,False,52,1.3093525019133585,9,0.0,10789
False,False,66,1.788876557159876,6,20.939836606992348,10790
False,False,61,0.782425066517604,4,2.975911630009588,10791
False,True,48,0.3916693145526303,6,0.0,10792
False,True,70,1.349092042775238,0,12.403798900643553,10793
False,False,55,0.9912452429472124,10,16.67287388986607,10794
False,False,63,0.2987056786885582,5,14.595907298189475,10795
False,True,56,1.3518708091274974,5,23.08221393564633,10796
False,False,79,0.7105442800587198,2,0.0,10797
False,False,73,1.1710493518174157,2,8.801429574331225,10798
False,True,75,0.691630266569699,4,3.608423007918321,10799
False,False,55,0.6611255448108462,0,19.454431093463818,10800
False,False,67,2.0881172802161254,2,15.757966205640416,10801
True,True,54,1.8239142847062533,6,5.745444520368666,10802
False,True,62,1.2058651518613015,5,14.779011450818524,10803
False,False,51,0.5693876031040057,4,17.036436876081524,10804
False,False,60,0.9285678407755218,5,19.224103673608344,10805
False,True,47,2.0019965492249137,4,6.514132662146676,10806
True,False,72,2.064420103072117,8,5.689354716055598,10807
True,False,50,1.1935963238974636,10,9.452683549110754,10808
False,False,72,1.0345793846426377,1,19.539336508952942,10809
False,True,55,1.2748941101233848,1,13.372105039821683,10810
True,False,51,0.0,9,6.22860270753074,10811
True,True,63,2.310913891961811,5,4.128956873478725,10812
True,False,71,1.681436389617149,4,4.18002287958582,10813
False,True,64,1.2790975243173277,8,14.55082775691612,10814
True,False,57,0.8498826467484045,6,9.91821685429277,10815
True,True,72,1.8908222890762505,10,20.514853669785552,10816
False,False,65,0.9356637302288208,6,19.44018302254863,10817
False,False,62,1.4593010164534974,3,5.5374992106972565,10818
False,True,58,1.034275875888654,7,0.0,10819
False,False,64,2.1596750633059525,4,14.874665288749677,10820
True,False,72,0.3147822016383228,10,11.321608860891596,10821
False,False,59,0.173074347640001,10,16.126169651277145,10822
True,False,59,0.955283004590691,8,9.671701139390525,10823
False,False,69,2.65384118623581,9,8.687310602282421,10824
False,False,78,1.1660886262066197,5,20.598360505171406,10825
False,False,76,0.8708107363386679,8,15.046514349625262,10826
True,True,61,1.2842133314387834,5,15.663045229276117,10827
False,False,59,0.4173742785981038,7,5.548081354387596,10828
False,False,57,1.329685127935396,8,11.201657484369866,10829
True,True,59,0.5298081744253929,1,3.305967144997574,10830
False,False,61,1.0915292469906928,4,10.189783397645034,10831
False,False,58,1.3075336315160302,6,3.823479271955967,10832
True,True,54,1.0346433971711269,0,21.48022622619206,10833
False,False,63,1.4559931943630535,7,0.0,10834
False,False,50,1.138511120781696,0,16.34382116190429,10835
False,False,76,0.4061829027007749,9,0.0,10836
True,False,50,1.0880958744004472,10,22.146558427882507,10837
False,False,74,1.5119212342081594,8,0.0,10838
True,False,54,1.0901084679435948,3,5.958106979706358,10839
False,False,59,0.4337477861217154,10,3.812844331632167,10840
False,False,61,0.969674702403258,7,15.066309123222055,10841
False,False,58,1.148651004962636,2,0.0,10842
False,False,72,0.7390896627789608,9,11.3105829122466,10843
False,False,66,0.2220329401888376,10,14.168836701106986,10844
False,True,57,1.6433369495720025,4,9.839770977189188,10845
False,False,58,2.115942422760483,10,13.269135609909814,10846
True,False,51,1.3687860170559525,0,13.580925482427558,10847
False,True,57,0.0016131213692304,0,1.147146522279284,10848
False,False,67,2.0421801251946867,9,4.877845758770529,10849
False,False,55,0.0826276976676018,10,3.716129788121525,10850
False,False,76,3.0,3,15.898592501889585,10851
False,False,66,1.6093773748793074,10,11.07184975294212,10852
False,False,64,0.4563921535470856,10,2.5129652234809647,10853
False,False,58,0.0,9,32.961365284219426,10854
False,False,50,2.6286345361338617,1,11.476137022758524,10855
True,False,59,0.0,6,13.15693507392223,10856
False,False,62,0.5218137497452704,10,3.325821628034256,10857
False,False,59,1.6597718274358106,10,0.0,10858
False,False,66,1.1546551827982754,9,14.170165810047584,10859
False,False,54,0.617950810705215,9,6.642008852670214,10860
True,True,56,1.031001198728471,10,7.316195194915295,10861
False,False,51,0.3383408127601246,9,2.168144265715097,10862
False,False,65,0.2730981627174991,7,16.46242560717828,10863
False,True,55,1.3864226989348942,1,12.13068328658848,10864
False,False,63,1.214402712247728,9,24.879228619882213,10865
False,False,57,1.831349225636852,2,14.712257932293497,10866
False,False,59,0.9678247618664262,8,9.662884247248092,10867
False,True,60,1.725662798270719,0,13.240584655895052,10868
True,False,63,0.6468673248713066,2,11.5258536573495,10869
True,False,54,1.1029705680854034,6,9.580424619011689,10870
True,False,62,2.21871011390514,3,0.0,10871
False,False,62,1.7083018414511622,7,11.688892424934885,10872
False,False,50,2.354788419975751,5,1.3279763133971088,10873
True,False,50,1.1633566876577084,1,21.590642201026192,10874
False,False,61,0.9939401722388508,0,0.0,10875
True,False,61,1.246139000579182,4,10.04376222992132,10876
True,False,51,1.0527458296306371,7,0.0,10877
False,False,68,0.0625219299567023,2,5.385494620004423,10878
False,False,58,1.2958170745513138,3,11.898231306222934,10879
False,True,64,1.339819261584281,7,10.909213764144054,10880
True,False,51,1.7638710674366962,3,0.5606649490111515,10881
False,False,52,1.6805268466091934,1,10.82435580591868,10882
False,False,73,2.0370789096459805,8,14.245232805927404,10883
False,False,65,1.8055749847724292,8,11.097269043274862,10884
False,False,60,0.0,9,0.1169739535696958,10885
False,False,53,0.0,1,8.04541944867665,10886
False,False,66,1.4860150534739582,2,5.682776917205244,10887
False,True,66,0.0,7,13.04228724066125,10888
True,False,60,1.9025485627883003,8,16.967708175005118,10889
False,False,64,1.6041612778965295,4,17.591674607228747,10890
True,False,57,0.2059301953867229,5,2.701193565653363,10891
False,False,58,0.761875273191023,10,14.430509881753494,10892
True,True,53,1.643430238825729,0,8.433970463943702,10893
False,False,59,0.0,4,0.0,10894
False,False,66,0.0,4,17.96591872955817,10895
False,False,69,1.1539848255214775,8,25.29478912864198,10896
True,False,40,2.543845534782536,4,11.435591739483312,10897
False,False,50,1.597850177041723,0,4.573243464523896,10898
False,False,71,0.3548568329727457,0,3.7515573929832735,10899
False,False,63,0.1811458398129478,3,9.52126039018844,10900
False,False,53,1.2120471026523694,4,7.8255748764191555,10901
False,False,52,0.0,3,0.0,10902
False,True,70,0.4010478028431576,6,19.85302757374384,10903
False,False,63,0.6273576930816422,7,11.956351333778583,10904
True,False,60,1.014067178788512,3,18.28378967050314,10905
False,False,59,1.0786289810836729,0,12.943237076864191,10906
False,False,58,0.5513210059446705,4,4.678728781787624,10907
False,False,47,0.8569262938368103,2,3.8841045767961857,10908
True,False,42,3.0,5,15.657574134167296,10909
False,True,61,0.8700950325874235,8,2.8919159562594148,10910
False,False,67,1.0431231026846062,7,0.0,10911
False,False,63,1.155719555357963,7,9.487885573425388,10912
True,True,52,0.5762027196171204,9,3.538877837960711,10913
False,False,56,0.3315182732583001,4,0.0,10914
False,True,62,1.2129494762528972,2,14.59904243896766,10915
False,False,55,0.0,2,4.121792488143975,10916
False,True,60,0.0,6,15.549028684679753,10917
False,False,71,0.1571955710306624,1,28.22951810156077,10918
False,False,68,0.2899345882043374,7,17.438240211759798,10919
False,False,65,0.7344838317655017,4,6.533174228870649,10920
False,False,69,1.974816985243101,9,18.03348663102864,10921
False,False,79,0.99662760428376,6,6.395123648601055,10922
False,False,56,1.4703408010084495,3,4.188560313443473,10923
False,True,69,1.3021910817960864,5,14.610599955737452,10924
True,False,62,1.6872255419293765,0,14.960474606763457,10925
True,False,63,0.0,5,17.71143107942843,10926
True,False,67,1.740908261914979,6,0.0,10927
False,False,70,1.915278219909169,9,7.854857768277801,10928
True,False,59,1.3095153149312966,6,0.0,10929
False,False,64,1.2488736434505034,5,16.972706550749287,10930
False,False,61,0.4249558950626531,3,13.102693781222987,10931
False,False,76,3.0,5,16.196156184072095,10932
False,False,54,1.4333874833227136,2,13.979257220306849,10933
False,False,58,0.0,1,9.882831264903947,10934
False,False,61,0.1880527155604947,8,10.04132516031959,10935
False,False,61,1.342385205111928,8,12.92273573798213,10936
True,True,62,0.2774988224944705,7,2.035890035754215,10937
False,False,64,1.821194922764342,9,10.92300763301264,10938
False,False,63,0.0098166323607008,7,0.0,10939
False,False,54,0.6437720824319377,0,19.79104335379393,10940
False,False,59,1.1283093112015423,6,17.889858037243958,10941
False,True,42,0.525184200714639,7,20.28917610030338,10942
False,True,62,1.2338230833024155,5,14.57733004721714,10943
False,False,53,0.1913745187342189,0,2.266597844673546,10944
True,False,52,0.4811854264108588,5,18.4056768778922,10945
False,False,62,2.907034438863807,2,1.844427722674423,10946
False,True,59,2.610513953973681,10,9.31154037183176,10947
False,True,55,0.7998225894081697,10,23.32303077427529,10948
True,False,64,0.798679339736037,2,9.03985576499817,10949
False,True,58,2.30211014429282,8,2.695641914146265,10950
False,True,61,0.5606951602875331,6,11.498213707223329,10951
False,False,59,0.29201600463124,10,0.5825718018693884,10952
True,False,60,0.0,0,8.38004644125536,10953
False,False,57,0.3125309321771041,0,4.8365955536025576,10954
False,False,73,0.0094211113737007,3,0.0,10955
False,False,54,1.2335677822519346,8,5.968968085496519,10956
False,True,55,0.8544674598591364,5,7.9588575432100095,10957
False,False,68,1.56196386680198,9,4.164470694732536,10958
False,False,67,1.0221920517066685,10,5.32910687323144,10959
False,False,61,1.0196858554736583,1,0.0,10960
False,False,64,1.5317362144313202,9,5.363322332680319,10961
False,False,59,1.1107169713692155,10,10.31205172410628,10962
False,False,50,1.168614308363739,6,24.156229584552836,10963
True,False,76,0.9756204645247863,9,10.216039161024346,10964
False,False,87,1.271067230725413,3,21.40645639348366,10965
True,False,59,0.5915227200704627,9,0.2029198290790503,10966
True,False,58,1.1631131534106882,8,10.28763213977833,10967
True,False,44,2.071864906654863,1,7.268612167728946,10968
False,False,63,2.2205297973333007,6,4.429878793675168,10969
True,False,63,1.557514838567735,7,0.0,10970
False,False,57,0.7672481040335714,1,0.0,10971
True,True,55,1.4890948044686674,0,12.209447992321223,10972
