stress_level,sleep_hours,coffee_consumption_per_day,days_feeling_burnout_per_month,job_satisfaction_score,wellbeing_id
10.0,7.588700532271761,2,18,7.830670306412554,8457
8.0,5.059616650538064,6,20,7.487326935944848,8458
3.0,6.929168436627004,3,4,2.084419205033711,8459
3.0,7.277970622992757,4,22,7.307976886222095,8460
8.0,5.400360905724231,3,12,3.137777899778305,8461
9.0,4.634463829424568,3,7,4.121193528740494,8462
10.0,6.829577934485202,2,26,7.306866280528139,8463
8.0,3.708009596452374,1,16,2.0473114231779244,8464
2.0,8.827412991510005,0,22,5.850873488366071,8465
1.0,6.6515847410572535,0,27,5.958987752630547,8466
8.0,5.868413794720095,5,12,2.676682180712957,8467
8.0,6.843850214473127,0,15,5.114822790773647,8468
2.0,4.916382358208734,1,11,4.090573461575786,8469
10.0,5.59267519321546,4,6,5.340214139028284,8470
5.0,5.216518658208456,2,1,5.165504506442012,8471
6.0,4.551415893154019,3,13,3.508828202956194,8472
1.0,9.085605551539484,2,12,7.222270646216903,8473
7.0,8.180649641250636,2,13,4.470310838806317,8474
9.0,6.781717216511383,1,21,5.450852043849379,8475
3.0,8.516576988943727,3,19,7.641344998697578,8476
1.0,5.134236000106625,1,1,5.696320214146893,8477
4.0,5.857617847093475,2,10,5.600117158614056,8478
2.0,5.907035491341512,2,1,8.160590370481225,8479
6.0,7.6183662013100975,4,31,2.36175954036228,8480
3.0,4.644421836965216,3,24,5.40358408618217,8481
5.0,7.614542163385018,0,20,6.091381781238367,8482
7.0,7.504534531719394,2,0,1.479519268203302,8483
5.0,6.3130904164428925,3,28,7.628468521761496,8484
1.0,8.21057299096364,2,16,7.269331758492532,8485
6.0,6.463702114704465,2,30,2.4608700152066083,8486
2.0,7.702932758775016,0,17,6.572338055186632,8487
6.0,6.892578710349599,1,29,6.390746399415181,8488
4.0,8.414743583363059,0,22,4.999046764713386,8489
5.0,8.261070184394093,2,18,1.3319559454601586,8490
2.0,4.935467023444615,3,0,1.9462425225772573,8491
7.0,6.174235069048335,0,10,7.787291567371023,8492
4.0,4.155071897036324,1,5,8.037490821796471,8493
4.0,6.199310999607593,1,21,6.675134765742152,8494
3.0,6.261022230236478,4,1,5.029323660627348,8495
1.0,8.244562035852022,0,10,3.0846931084347915,8496
9.0,6.752975889902424,2,22,9.546156204002894,8497
9.0,7.413982158459538,2,27,4.174816135573447,8498
6.0,7.209149125305515,3,22,4.957764337092126,8499
1.0,5.43876252165007,1,2,5.266115349754595,8500
8.0,5.055583905122342,3,31,1.708258525102459,8501
5.0,8.28992215176273,0,16,4.057374512682104,8502
1.0,4.319089360491279,1,25,2.7719320925224658,8503
10.0,7.079253412492604,4,9,4.884892344837211,8504
2.0,6.634576840934116,1,9,8.097917314994845,8505
9.0,3.716798757669709,3,6,4.38119990115774,8506
3.0,7.339684762335059,2,2,5.664821615877768,8507
8.0,7.880091551232316,1,30,4.256080427189248,8508
10.0,7.457776526563446,2,13,1.5689000699251512,8509
7.0,6.954882553230475,2,10,3.4532556102671803,8510
8.0,6.603146867020831,3,27,5.648567169794761,8511
2.0,5.173544846737622,2,27,4.678282518595792,8512
10.0,7.419525515209537,0,28,3.077882566680449,8513
10.0,5.555487858169937,1,5,6.867564494139946,8514
8.0,7.018320513497776,0,2,7.861119225599542,8515
6.0,6.459166839152345,4,17,4.19448918704785,8516
2.0,5.99126789403444,2,0,6.746317291460369,8517
6.0,5.393955227971313,4,0,2.739800724806252,8518
4.0,6.623147402025317,5,26,8.346417274866782,8519
8.0,7.45283637592216,2,10,0.2473297042409716,8520
7.0,5.346348379605333,1,4,5.386306370709645,8521
5.0,6.7531564458112605,2,21,2.218609229460545,8522
6.0,4.956174057005501,2,10,2.098059944408237,8523
10.0,6.392386091533289,2,5,2.468644504237955,8524
1.0,7.178000765829507,4,5,4.770402796213641,8525
7.0,7.309709465954631,2,16,3.494098770347705,8526
8.0,5.042728312723662,2,8,3.4381580360054222,8527
5.0,6.7269196258477,2,25,9.637149280733317,8528
6.0,3.6784838685427017,0,12,3.721132770168255,8529
10.0,4.644694992351102,3,13,3.122683904080474,8530
1.0,8.82930508366501,2,22,2.3126027994512537,8531
7.0,8.766515066358632,3,15,3.672433900507459,8532
8.0,5.548113847099023,3,25,6.878744837478907,8533
5.0,7.034822915454307,3,12,4.275564685097679,8534
9.0,4.683645876287032,0,3,5.905189936862112,8535
4.0,7.645871192703405,4,0,5.343384934430512,8536
8.0,5.548737247578108,3,18,4.106470263093566,8537
3.0,8.186245934405864,2,3,1.838018445905844,8538
4.0,6.7876539506969,4,12,3.3576496184166,8539
7.0,5.629137499517604,2,21,0.0,8540
5.0,6.48603577010427,0,9,4.009294916925244,8541
5.0,7.235398479819604,1,28,7.01012401134574,8542
2.0,6.305315265362839,3,24,2.6993869080058794,8543
6.0,7.920058504359448,3,29,4.630313581617735,8544
4.0,6.181889627131876,3,3,6.193149150037487,8545
4.0,5.990546185018598,3,18,4.03932892034511,8546
5.0,9.638099345020208,3,9,5.450873147984312,8547
2.0,7.873412762083995,1,28,4.259156074208328,8548
6.0,7.5993144044060035,2,10,3.164261858045239,8549
2.0,4.614890703831476,6,20,5.253294305223731,8550
10.0,5.508891367915717,4,17,5.675917559349912,8551
5.0,6.073369653756269,4,18,9.068488221428106,8552
2.0,10.0,2,24,4.491492554729544,8553
6.0,4.823776770521357,3,13,7.499436887574475,8554
10.0,5.599666444533308,1,12,3.55764873948295,8555
8.0,4.553140287216944,2,6,2.9631746795063503,8556
1.0,5.845996819425755,3,21,4.186323634844044,8557
9.0,8.136332104341797,2,28,5.326321565294732,8558
2.0,5.662984609662956,0,10,3.8546812861888378,8559
7.0,5.326973195705249,4,11,3.1565190138300503,8560
6.0,7.487252886184381,1,20,7.454230927348604,8561
3.0,6.95190033658634,2,8,0.6860654159199042,8562
8.0,5.17617344561413,0,24,5.580788511250678,8563
6.0,7.197709794350869,6,30,5.377308544427634,8564
5.0,8.61269776514816,4,2,3.938871904125608,8565
6.0,6.323913147324229,1,14,6.854992243245928,8566
1.0,9.413323076081902,2,7,4.594067549728912,8567
9.0,7.683736788995156,2,12,9.435844714809582,8568
4.0,5.832407506936602,2,18,4.896346455600938,8569
4.0,6.246630701513095,2,30,6.676162077325901,8570
8.0,8.194712816183262,3,18,4.409295342549584,8571
6.0,8.386049648842885,4,31,7.212161205913467,8572
5.0,6.598162866258565,2,0,2.604687315296544,8573
1.0,4.19460384457439,2,22,5.95891974232232,8574
2.0,8.88791299958846,1,6,6.351684157177874,8575
7.0,4.445628716767223,4,29,6.161335595593039,8576
4.0,6.19194556334321,4,26,5.704135489621934,8577
2.0,7.296892219330141,0,25,6.862467754256021,8578
8.0,6.419687085445226,1,25,6.228699217853358,8579
2.0,7.411653600711295,2,1,1.4564463063412965,8580
1.0,6.950062734977461,2,8,7.343639713112696,8581
9.0,7.663787774410298,2,12,7.2374990491343505,8582
1.0,5.627840241973962,3,17,3.1523342171368385,8583
1.0,7.986398446649369,2,30,4.884763947384689,8584
6.0,6.441559508524711,0,24,5.948308433192404,8585
10.0,4.996229845492497,3,29,5.084594788730393,8586
8.0,6.895130289194361,1,27,7.5855838261860065,8587
2.0,8.66066933405191,0,10,2.1352252852757454,8588
4.0,5.712418870155463,2,24,7.2003436900460365,8589
1.0,8.66890741870013,1,15,4.500602681291288,8590
4.0,5.958715785965486,5,16,5.671455946187731,8591
7.0,7.190719860894201,1,22,0.7986902867369892,8592
9.0,9.98763217756642,2,17,8.475824377913606,8593
8.0,6.615471436011945,2,5,4.5298544652981,8594
5.0,5.903562398446477,5,29,3.1077081892142115,8595
8.0,4.817492500609104,2,26,5.995436567246837,8596
5.0,7.454612595805381,2,0,4.440711153473714,8597
10.0,7.226817080675023,1,27,3.741662710051157,8598
4.0,8.405768136100267,2,17,5.279947450247087,8599
8.0,6.539198240488295,1,31,5.126293677400096,8600
9.0,6.226862645197647,0,23,8.010427775452959,8601
3.0,8.10848429390402,2,12,2.65428704806367,8602
10.0,7.664225886187171,2,14,6.643477786578053,8603
2.0,8.878656939611806,2,13,5.32404679544076,8604
1.0,4.386749294380681,1,11,2.82227191450433,8605
4.0,7.040804094714494,2,0,3.940810449912926,8606
8.0,6.465202560643404,3,22,6.485238813527196,8607
10.0,4.719914699510775,0,16,7.298471813551679,8608
1.0,7.239007566132217,1,0,4.392756995070129,8609
9.0,6.741004523308558,0,1,2.167936992067121,8610
6.0,7.639696630394039,3,31,7.303429791721019,8611
10.0,6.881759412398612,1,28,8.696163917296307,8612
3.0,5.852224828098164,1,21,7.1231896173040665,8613
10.0,4.361694796248671,3,14,2.938160064102897,8614
7.0,6.903413898097055,4,21,5.980294927766063,8615
5.0,6.183897387399473,1,20,4.535938352953925,8616
8.0,6.691836284181911,3,12,4.356144775245615,8617
5.0,9.014453174771084,4,14,5.8244988148455645,8618
8.0,5.47037245324808,2,29,8.345075532374945,8619
1.0,6.036226148919932,1,31,2.9885773521475967,8620
1.0,8.252254237187634,4,8,4.0033839502459605,8621
10.0,4.304208502141359,1,19,5.160326014070971,8622
6.0,7.256056305706725,1,15,5.385696394036357,8623
2.0,5.640210396597104,4,8,1.1651422431905205,8624
3.0,6.68745565387845,0,26,3.2907533149696926,8625
3.0,7.452843286638268,1,25,7.170603598608586,8626
2.0,7.10631697040456,2,14,6.401094118806576,8627
5.0,5.926248523800405,0,7,2.377049750160041,8628
8.0,7.120826759494122,2,7,6.008158328431382,8629
10.0,6.291175185249089,2,17,6.332547812552107,8630
8.0,5.2634554696073845,1,0,6.887434928472683,8631
7.0,7.421262023242964,0,24,7.388428144363325,8632
10.0,7.846593904807475,2,2,3.48288331171216,8633
1.0,7.8614189108412305,2,17,5.637287248686008,8634
2.0,5.076169591399996,1,22,2.8886817610673434,8635
7.0,7.612002800908819,2,11,2.6239195348515683,8636
3.0,4.903054358999446,1,11,0.8744232566671495,8637
8.0,8.091761443028057,3,24,5.316132791605058,8638
4.0,6.43893538303519,3,8,7.491420261384604,8639
8.0,7.039614567792716,1,30,4.810419365775221,8640
4.0,6.832970477538569,5,5,3.89918750253438,8641
6.0,4.584236062188057,3,3,4.684333891541241,8642
7.0,6.184080709248816,7,17,4.696555476587875,8643
8.0,4.512111081446173,2,22,4.381367870515208,8644
5.0,9.696738850733684,1,0,4.934368405565511,8645
8.0,5.548887899272165,5,12,1.660489149737006,8646
8.0,5.051105541548187,3,1,6.011328897512016,8647
9.0,4.547675474747392,2,30,3.5791619429527453,8648
5.0,8.057910232176745,0,25,7.675001590091522,8649
4.0,5.865178594137739,1,18,9.56932835589535,8650
8.0,5.078714972957412,1,19,3.2235839299838407,8651
7.0,8.853617494088919,2,22,5.824072442370725,8652
1.0,6.222509477558682,1,27,7.799292951031942,8653
10.0,4.860963173544224,1,1,1.6083284797444024,8654
4.0,6.3698204122355975,3,19,6.648665132116166,8655
3.0,9.216597867625572,2,29,5.487994906969784,8656
5.0,8.530255751500633,1,28,5.338094549095103,8657
8.0,5.403022128275765,2,17,2.137992825337186,8658
6.0,9.107229992081828,2,24,7.642517368817619,8659
5.0,8.412297858252021,4,29,7.361390793744886,8660
9.0,6.036235623042255,1,30,3.528257780260155,8661
10.0,4.652155968222776,1,14,4.45011421428805,8662
2.0,4.044855927339823,0,29,4.789399681717961,8663
1.0,8.29078326941626,1,13,6.089932417616767,8664
3.0,4.283492277706426,0,25,7.545397575404271,8665
10.0,5.932957625358804,0,12,2.9892866927721125,8666
3.0,6.938704244648521,1,21,2.5673160609026118,8667
3.0,5.571553991796717,1,29,5.721197631729741,8668
1.0,8.983364243143683,3,25,6.634724851048111,8669
10.0,5.575018769235039,2,17,5.663821237080977,8670
4.0,5.377609850270875,3,16,3.7388128532112495,8671
8.0,6.170584808566129,3,26,8.082897562616663,8672
10.0,5.514236617456923,2,22,6.4481692485355735,8673
8.0,4.187509020534495,2,0,6.589687140502864,8674
4.0,9.097088109010636,5,23,1.8162088571848805,8675
1.0,6.749791908103667,1,2,2.9460057375630586,8676
2.0,7.332167366200282,3,8,4.128699274156691,8677
4.0,8.506717232740847,1,28,7.626291338298614,8678
1.0,6.946543598437289,1,21,4.250884997079954,8679
8.0,8.741156728930108,3,24,6.424030813057392,8680
1.0,5.958233931145031,2,10,5.618677283569957,8681
9.0,5.302465193701617,3,1,5.528301907600259,8682
10.0,6.305307526046089,6,13,7.019877373995436,8683
8.0,8.29749658243847,1,13,7.601434131019396,8684
9.0,8.796979002580963,3,1,6.701773756901324,8685
1.0,6.391635976433378,2,26,7.616186127270278,8686
9.0,7.7433545437255455,1,14,7.205792988445756,8687
4.0,6.242313401171425,2,1,3.3167687160756865,8688
2.0,6.3972286243107765,2,27,7.941359838144017,8689
5.0,7.46432885299815,1,18,6.3341207975776905,8690
4.0,6.536427718715416,2,1,2.577187674962038,8691
7.0,3.0,2,6,2.9105081116886016,8692
9.0,7.350995814406974,2,28,4.132707139526449,8693
9.0,5.284929721163984,1,6,2.7552713129254607,8694
1.0,5.563944243630697,0,31,7.480131245580774,8695
4.0,7.184466663249367,2,10,8.792188567517004,8696
8.0,6.792417411562883,2,14,3.341838424929832,8697
8.0,7.771403990684254,4,18,4.141369011358074,8698
6.0,7.498288680632116,2,24,5.523849326247006,8699
10.0,6.399350290504966,1,5,5.0266075200743865,8700
4.0,5.830858223032552,1,1,4.624255748442349,8701
2.0,3.686546538954803,2,8,3.9233116586709063,8702
4.0,5.598339293231894,3,7,2.8668716890755213,8703
5.0,5.8460920888785495,3,12,6.628851914411962,8704
10.0,7.509147550431747,0,0,4.8835872417803285,8705
1.0,5.094236993340384,4,20,0.9636852604009164,8706
1.0,8.300737018108466,2,18,3.3530697694932403,8707
3.0,9.079653622571756,3,14,4.934686261406613,8708
5.0,5.112878504244549,1,15,6.043485834575559,8709
2.0,7.713270980216935,2,2,4.050938828339193,8710
6.0,7.151692952026249,1,3,8.145702437469183,8711
1.0,4.829011094434105,3,31,6.414813863058389,8712
4.0,4.035732092890802,3,31,7.0834129770536505,8713
4.0,4.917557064486543,0,21,5.809225290665738,8714
6.0,3.7463640594400087,0,30,3.693867281960336,8715
4.0,8.743434089214798,5,28,6.190191572502901,8716
8.0,8.262941381567774,3,1,1.7879506092100494,8717
4.0,5.358918458184092,3,5,6.506760568523212,8718
5.0,5.336135077964201,3,28,2.5060208646809,8719
8.0,6.261068323865193,1,31,8.489809717833648,8720
4.0,6.888026822864591,3,25,6.220077801990351,8721
10.0,5.819942144146948,0,4,3.099110992201193,8722
5.0,6.067938524280245,2,27,1.8314455370158813,8723
6.0,7.923688387650438,1,26,2.5516489200950767,8724
5.0,5.307508261360025,2,27,8.549262265296594,8725
1.0,5.799266264765455,5,2,0.6285587655009957,8726
4.0,5.531640249855798,0,9,2.125780023722601,8727
10.0,5.145194231524046,3,1,6.40971193594124,8728
8.0,6.453120522649652,2,20,8.694463521674384,8729
4.0,8.928613260066669,3,23,4.425296545714737,8730
5.0,6.233096865706617,3,10,5.068839310298435,8731
2.0,6.5876642161307055,2,7,2.273806304370173,8732
2.0,8.745720854182009,2,13,6.182644393959934,8733
3.0,6.431649153255,2,1,4.096873567450303,8734
3.0,6.204810827724959,1,4,2.2900394219706843,8735
9.0,6.644191088465958,2,29,1.305817551819286,8736
1.0,6.166690647376214,1,25,4.134669955411125,8737
9.0,8.58146481642177,1,2,1.723668182893202,8738
1.0,6.835358137131354,1,24,3.2717356081526594,8739
1.0,5.957425042932816,0,3,3.479662159849937,8740
4.0,4.745706621634918,3,8,7.147362551149596,8741
1.0,6.294350896647936,2,8,4.160022644447482,8742
9.0,5.1272322675018325,1,22,1.9172626822082364,8743
10.0,8.41526235142925,2,28,3.974529705333482,8744
2.0,7.080329896149306,2,13,2.7877782459949225,8745
4.0,4.929451631700291,2,21,5.068602616991106,8746
1.0,5.951545019720244,2,24,7.965105501860341,8747
5.0,7.910483204472145,2,16,5.612468350567204,8748
6.0,7.698290167969419,2,27,4.805511629359673,8749
3.0,7.573616615816763,2,13,2.607980180961452,8750
7.0,6.974384572966723,1,25,3.386027407049487,8751
4.0,7.032802496056371,2,29,8.87146166564412,8752
7.0,7.438182786566614,3,1,4.346722516015691,8753
9.0,6.489686228864429,1,30,1.737404580777164,8754
6.0,5.406962213179979,1,15,8.358191598258179,8755
6.0,7.988450889138793,2,7,0.8808019574329533,8756
8.0,6.075774411530685,4,4,6.362087971284804,8757
7.0,6.321904083967995,0,21,3.911553476854218,8758
8.0,7.042584730094618,2,31,8.708808500722078,8759
9.0,7.976063793922981,1,31,3.5512786994590058,8760
3.0,5.751015945948682,1,3,4.514334163629225,8761
2.0,9.12223711817612,3,30,8.812287025707807,8762
1.0,5.622848077888297,1,1,4.227226456967337,8763
3.0,6.830471270794571,5,5,1.5221191045709976,8764
7.0,4.730171856685077,5,14,6.196197666071827,8765
6.0,3.0,0,27,6.425552285995178,8766
7.0,5.90873080229986,3,15,6.0374446726264335,8767
4.0,6.937265132885504,3,18,2.010428041396099,8768
3.0,4.693288704234118,0,5,5.449639851286745,8769
10.0,8.887881535928734,3,29,6.311512015718964,8770
6.0,8.423009220639422,2,28,5.602633276658465,8771
10.0,6.48915309115332,2,21,4.057628129678532,8772
7.0,6.255613758025174,0,29,2.391142827300241,8773
4.0,4.913128081005244,1,2,7.223328551867238,8774
4.0,8.968222110162316,4,11,7.451788042641024,8775
2.0,3.688543026653557,3,13,4.476593803481621,8776
3.0,5.824245431202841,3,15,3.5918271479752337,8777
8.0,10.0,1,5,0.2181355715223385,8778
10.0,7.6035458863253345,2,11,1.784254867217174,8779
6.0,6.111394619878751,3,14,6.419511493287368,8780
1.0,8.418275867511872,3,4,4.471703840096219,8781
3.0,5.370759229146614,2,9,4.121582580887594,8782
4.0,8.075381343823512,1,15,3.310660243614495,8783
2.0,6.429958273384416,0,11,8.693293442419154,8784
4.0,6.5670523414210935,3,1,2.0205649322382184,8785
10.0,8.480552131861065,4,5,0.7055575963936169,8786
7.0,7.008715282903012,3,6,7.127969973128028,8787
3.0,4.025038039710082,4,0,4.029926913205326,8788
1.0,7.669406868513098,2,4,2.8323358732439226,8789
3.0,6.452581945813874,0,22,8.231372603293726,8790
6.0,5.311831367601495,1,4,6.04257138436982,8791
2.0,7.538717032531253,1,12,3.938209122630485,8792
7.0,6.292791636442728,3,17,4.889532145634167,8793
7.0,5.180509241958376,3,15,7.353275672510549,8794
5.0,4.802455649563805,3,14,5.961921143744903,8795
8.0,5.173699254786094,2,21,5.315273616229087,8796
8.0,7.617301260116303,2,9,4.299837734733623,8797
5.0,5.860613107846314,1,19,7.495042822489858,8798
9.0,6.840957692600225,1,11,2.7200921898893324,8799
5.0,5.649460255301031,3,30,5.407782149888535,8800
6.0,6.944289973217682,1,2,5.288124736803906,8801
7.0,8.076777266399874,0,11,3.780323603614288,8802
5.0,6.709444998694758,2,23,2.8049927541525923,8803
8.0,4.314869884099264,3,29,4.69411229755082,8804
4.0,7.355026368273886,4,2,5.123218900567289,8805
9.0,6.118095846750851,1,14,8.454793133090966,8806
10.0,5.41220793707646,2,24,2.2596904101559656,8807
2.0,6.105059172533054,0,15,7.5546685926035,8808
6.0,4.824422361405375,0,30,6.296243102321356,8809
8.0,7.198737994517918,0,8,6.311775625261834,8810
2.0,3.8587102333248335,0,6,6.489078010650022,8811
7.0,9.210957650755828,2,31,2.275655309153165,8812
5.0,6.28565311158637,3,31,1.3681581421892082,8813
9.0,6.472426327420735,2,10,1.831827151344356,8814
2.0,6.1734394767549725,1,13,2.7948937799366904,8815
2.0,5.096548604272574,3,1,2.077588645909732,8816
1.0,9.335041935057916,2,3,6.783798960941323,8817
2.0,9.177212853442107,4,1,1.5389391578775256,8818
3.0,5.039185023676002,0,26,4.255379515069193,8819
6.0,5.270207504659433,4,14,3.312653066742843,8820
8.0,6.0166594980591945,0,12,9.046354697753577,8821
8.0,7.119209369043483,3,9,5.485238591414027,8822
3.0,4.460251405094182,3,20,3.343117295446783,8823
7.0,8.901941101597242,1,12,5.3827521955450255,8824
3.0,6.124456375222653,2,6,7.684326792740832,8825
10.0,8.080381085057496,1,3,3.5624976839932385,8826
4.0,9.091405488055496,0,19,6.006209340109016,8827
8.0,4.328999723480662,6,23,4.803848606241647,8828
1.0,6.249400598778003,2,4,7.15899865647636,8829
4.0,5.29372964045384,3,30,6.129384344145411,8830
10.0,8.087704411850815,4,23,3.756660498612352,8831
4.0,5.40333798966074,3,17,5.150531159113392,8832
2.0,6.839245655808502,2,1,5.077808716345265,8833
7.0,5.4839402597679054,1,2,2.684488790465285,8834
5.0,8.128997046873764,1,10,5.763970397723949,8835
10.0,3.1952275429057737,0,17,2.8890862694178208,8836
8.0,4.363095544511315,6,21,3.0233635528311487,8837
6.0,9.01654802152991,0,28,4.01672576105074,8838
2.0,4.057048905706109,0,28,4.754323168478439,8839
7.0,6.913689984874106,2,17,7.93250373617315,8840
5.0,7.901321478841289,3,7,3.420256892928431,8841
2.0,6.353769723675559,1,18,5.301840190135814,8842
10.0,8.355798946397414,3,24,3.854389107514777,8843
4.0,4.974904737105391,5,11,5.72008727287963,8844
4.0,7.086210386912966,1,13,4.044775442340607,8845
2.0,3.466955145328491,2,18,8.749247643300103,8846
8.0,7.024691671899794,1,8,6.095799438950437,8847
9.0,7.677703979575862,2,20,5.541984464213161,8848
10.0,5.801969785877216,1,6,1.9603616319789632,8849
10.0,8.281806904431658,0,26,0.7231101100666395,8850
9.0,7.488224400474908,5,0,8.479127966812753,8851
5.0,6.183475858647926,3,11,5.144327181534738,8852
3.0,6.516751329181489,0,22,5.111522670530723,8853
2.0,7.099548238348855,3,4,4.244009392801374,8854
10.0,5.887695974041551,2,21,3.567876162722585,8855
1.0,6.152780651846391,1,29,8.366838218448649,8856
4.0,5.910369203253011,0,14,7.451938092150354,8857
1.0,5.180402256049339,1,13,4.23587574395896,8858
3.0,5.82722760766868,1,15,6.4861018749232935,8859
3.0,6.889844416788794,3,5,4.282310312129925,8860
4.0,3.779874250256369,0,4,2.4800809440088347,8861
8.0,5.915501989495019,3,3,4.553121545028952,8862
3.0,5.024972277685816,0,5,5.023801308019051,8863
1.0,5.191010844481768,0,13,6.7506084754331015,8864
7.0,7.299097108592201,2,26,7.430138295111693,8865
7.0,6.506604388966889,1,7,7.621635613176051,8866
2.0,6.879614359836557,1,14,2.181524988173239,8867
7.0,6.131500882586061,1,23,5.43171368011918,8868
5.0,9.34736316019474,1,29,7.764229322452496,8869
4.0,7.589658124972983,3,29,6.13880001842317,8870
8.0,8.661055747030705,4,25,1.881657690963416,8871
6.0,7.637428772460591,1,17,3.4702694265603387,8872
5.0,7.179418763645694,3,0,5.8793396861147045,8873
10.0,4.662011496676503,2,26,3.1275513191480813,8874
2.0,7.830433685410184,4,6,4.9167118910962095,8875
9.0,9.096321265009587,5,8,7.226837626962245,8876
9.0,9.900873956974532,1,21,8.281957890905117,8877
2.0,8.820281262412177,1,20,6.603954551019448,8878
3.0,5.612216979876807,5,24,9.032279847892312,8879
9.0,3.99338972526168,1,9,4.937965246107322,8880
7.0,5.067125984879791,2,16,4.3205334951267655,8881
7.0,3.0,2,7,7.364364407074732,8882
3.0,5.572626201672621,2,31,2.575056181267425,8883
4.0,6.438878581091402,2,11,5.792084549271281,8884
8.0,10.0,3,17,5.69869350775228,8885
7.0,9.45232474407466,3,3,8.941729926857136,8886
3.0,5.723293256000687,2,14,8.329561017313793,8887
2.0,4.89477669364337,2,8,6.1965184022035205,8888
1.0,6.26001051561615,1,18,3.866982830971019,8889
4.0,7.88843769845772,3,10,3.1919986466269497,8890
3.0,6.642746730113581,3,29,3.8806758945434954,8891
4.0,7.40990167595699,2,10,2.632367860677495,8892
1.0,4.884177066843866,3,10,4.641029922002793,8893
5.0,7.376837515287015,2,17,3.052728833359005,8894
1.0,6.7990847392573,2,17,5.3320092215169765,8895
4.0,7.79847474660648,1,0,8.763948257994915,8896
6.0,5.457451130464504,2,27,4.072667301964617,8897
1.0,6.062988586884422,3,17,5.499447239078446,8898
6.0,8.2766433672609,0,9,4.5395200140202405,8899
8.0,9.09824447655204,1,15,4.685635998620414,8900
1.0,5.4653653580497945,5,19,7.850231187084049,8901
1.0,7.611605139354625,4,25,3.969440297365919,8902
4.0,3.205379869503653,3,13,5.211314286871311,8903
9.0,4.283034988338509,3,4,3.699882853109705,8904
3.0,7.894264109846891,1,23,6.815324309265838,8905
3.0,3.0,2,0,7.976673742927355,8906
1.0,6.422053042041027,2,17,3.556630396128443,8907
4.0,5.458453431304601,2,5,7.2483486017118945,8908
10.0,7.736542892219533,0,25,4.861900136308088,8909
8.0,6.530863498428254,2,22,3.740580945242755,8910
4.0,5.855481010953388,0,19,4.326710201505392,8911
7.0,5.511344911595897,0,5,4.707706352327338,8912
8.0,7.0348334659071865,4,22,7.04870080615073,8913
1.0,4.960678218262331,2,13,3.1475862305923137,8914
10.0,5.462154931397167,1,4,4.45698807476754,8915
8.0,6.606455684546046,1,22,9.170299430269312,8916
8.0,5.112676056081546,0,5,6.022353163378105,8917
10.0,3.0,2,26,3.327984135248683,8918
9.0,8.605001298007299,3,24,5.7383332840798165,8919
3.0,7.248860477108385,2,24,4.985077492034244,8920
10.0,6.800889840308606,1,16,5.036160204254079,8921
1.0,8.26455430423105,0,13,3.737095776859169,8922
2.0,7.636185157983423,1,21,6.33945060311569,8923
8.0,7.249899987913102,4,6,6.927855187091751,8924
2.0,5.65208803253016,2,29,7.211475477966184,8925
10.0,6.838996670167452,1,22,3.4798664210011507,8926
1.0,7.579662038490455,4,13,7.494599354846772,8927
5.0,9.599318205251596,2,11,4.431691653013961,8928
3.0,5.356488381919798,2,16,9.01583769748421,8929
4.0,7.28983389828234,3,25,0.5979078376185643,8930
10.0,5.866847907756917,2,5,8.92074882988561,8931
3.0,4.240467313372457,0,19,6.341005525450452,8932
2.0,6.664584277657003,3,22,5.654789141274279,8933
7.0,5.51490488781971,2,5,6.789376326828689,8934
10.0,8.642540252071438,1,10,0.9855678363911176,8935
7.0,5.823393841487526,4,19,6.87384899004312,8936
7.0,3.0679266655566177,3,16,8.433658635831573,8937
6.0,8.307136883907935,0,13,0.3959061028458193,8938
2.0,6.504386515135635,3,4,5.261332941940349,8939
10.0,9.51018660198748,0,7,0.6935376128680673,8940
2.0,6.277059752410254,2,27,3.9042860407899376,8941
3.0,6.979325422374341,0,31,7.331753482193919,8942
10.0,5.251726920980317,1,30,5.470613106260256,8943
3.0,6.015559397201466,2,5,5.73953962071238,8944
1.0,3.0,2,4,6.786988205293483,8945
10.0,5.2442775076227095,2,1,7.10572399964291,8946
5.0,8.825442997508535,1,28,6.7500732980949705,8947
1.0,4.792781773877435,2,29,6.176869152371923,8948
5.0,7.80948170397691,1,4,6.532905038519354,8949
7.0,6.528548722573678,4,26,6.058506162368832,8950
6.0,6.7244252088332335,0,28,3.418055873421358,8951
7.0,5.061370642386919,2,10,5.203602871726957,8952
5.0,7.369340136995831,1,13,4.285899854738455,8953
3.0,7.811384196222624,2,27,7.58917846844562,8954
2.0,5.713513503612037,4,1,4.041583928138127,8955
1.0,5.731132711258752,2,13,1.184574125448526,8956
7.0,5.504668316953624,3,7,3.4821518849340043,8957
9.0,7.4867972943740195,3,6,7.846896150175933,8958
3.0,8.769425557202393,2,16,0.9468134475028684,8959
10.0,5.008273260307819,0,29,3.607061134627087,8960
5.0,8.167067615246122,3,5,3.086018830225873,8961
8.0,8.33082057502212,1,9,3.199490935483973,8962
5.0,6.289629910320341,2,29,6.596037918341554,8963
1.0,7.1750557677737925,3,22,4.880473819737467,8964
6.0,8.700513820775717,2,26,1.8277007605501692,8965
9.0,5.263562589336864,1,13,2.907824315970933,8966
2.0,3.6511830872898656,4,14,8.102266053204758,8967
5.0,6.680723977860191,5,22,0.0,8968
3.0,6.462496810470401,2,9,2.330121331414857,8969
